Contrato;Marca;Categoria;SubCategoria;Moneda;Desc. Royalty;Royalty;BDI;Producto;Cliente;SKU;Descripcion Producto;Precio Unitario Venta Neta;Q Venta Neta;Precio Unitario Devolucion / Descuento;Q Devolucion
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL MARINA 1;300373;ZAFIRO S GR BARBIE MALETA;31189;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL TEMUCO;300373;ZAFIRO S GR BARBIE MALETA;34026;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340945;ABELIA ROMANTIC  BARBIE CARTER;4446;3;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MATIAS COUSI?O;340908;FAIRY MORADO EAH LONCHERA;5482;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA EL TREBOL;340912;APPLE 2015 SUR BARBIE MOCHILA;5874;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MALL PLAZA EL TREBOL;340924;VANILLA 2015 SUR BARBIE LONCHE;5874;3;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL LOS ANDES;340949;LILIUM PETS  BARBIE CARTERA UR;5874;3;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340949;LILIUM PETS  BARBIE CARTERA UR;5874;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIALIZADORA S.A.;340886;MOCHILA HEAD BUBBSUR BAR;7555;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ARAUCO MAIPU;300328;EXPRESSION ROCK BARBIE MOCHILA;9068;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIALIZADORA S.A.;340883;MOCHILA HEAD PACK SUR BAR;10916;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO VARAS;340922;RAINBOW 2015 SUR BARBIE MOCHIL;11659;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SAN BERNARDO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12374;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA NORTE;340899;RAINBOW SUR BARBIE MOCHILA C/C;12610;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ANTOFAGASTA;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12877;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ARAUCO MAIPU;300341;INTENSE TREND BARBIE MOCHILA;14277;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA LOS ANGELES;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CURICO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA OESTE;340897;EXPRESSION 2014 SUR BARBIE MOC;10370;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA VESPUCIO;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;300339;INTENSE ROMANTIC BARBIE MOCHIL;14277;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;EMILIO HANANIA E HIJOS S.A.;340884;PACK MINI 2014 SUR BARBIE LONCHERA;2856;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL SOL 2;340949;LILIUM PETS  BARBIE CARTERA UR;3815;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL SOL 2;340947;GLOSS PETS  BARBIE CARTERA URB;4361;5;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340919;EXPRESSION 2015 SUR BARBIE MOC;8328;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;BOLSOS INFANTIL;COMERCIAL CHELECH S.A.;340946;ASTER PETS  BARBIE BOLSO;2705;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;BOLSOS INFANTIL;LOCAL SOL 2;340946;ASTER PETS  BARBIE BOLSO;2723;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340944;ABELIA MUSIC  BARBIE CARTERA URBANA;3247;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;DOLLY S.A;340944;ABELIA MUSIC  BARBIE CARTERA URBANA;3247;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340945;ABELIA ROMANTIC  BARBIE CARTERA URBANA;3247;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;DOLLY S.A;340945;ABELIA ROMANTIC  BARBIE CARTERA URBANA;3247;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340949;LILIUM PETS  BARBIE CARTERA URBANA;3789;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4765;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340976;DESTINY 2016 SUR BARBIE MOCHILA;4874;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340976;DESTINY 2016 SUR BARBIE MOCHILA;5144;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;TIENDA Y PAQUETERIA PLAZA LTDA;340913;BUBBLE 2015 SUR BARBIE MOCHILA;5415;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;CIFUENTES CISTERNAS LUIS R.;340976;DESTINY 2016 SUR BARBIE MOCHILA;5415;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6500;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;INV. Y COM. MEDINA GOIRI S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6500;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340914;CANDY 2015 SUR BARBIE MOCHILA;6661;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6861;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;WALMART CHILE S.A.;340938;MOCH PACK BARBIE2015;7218;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;DOLLY S.A;340919;EXPRESSION 2015 SUR BARBIE MOCHILA C/CARRO;8127;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;INV. Y COM. MEDINA GOIRI S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8127;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8579;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340922;RAINBOW 2015 SUR BARBIE MOCHILA C/CARRO;9006;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340983;HONEY 2016 SUR BARBIE MOCHILA;9006;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;DOLLY S.A;340922;RAINBOW 2015 SUR BARBIE MOCHILA C/CARRO;9211;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;BOLSOS INFANTIL;DOLLY S.A;340946;ASTER PETS  BARBIE BOLSO;2705;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;DOLLY S.A;340918;EROS 2015 SUR BARBIE LONCHERA;3247;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;DOLLY S.A;340924;VANILLA 2015 SUR BARBIE LONCHERA;3789;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;INV. Y COM. MEDINA GOIRI S.A.;340979;EROS 2016 SUR BARBIE LONCHERA;3789;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;EMILIO HANANIA E HIJOS S.A.;340979;EROS 2016 SUR BARBIE LONCHERA;4000;20;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;DOLLY S.A;340947;GLOSS PETS  BARBIE CARTERA URBANA;4332;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;INV. Y COM. MEDINA GOIRI S.A.;340986;VANILLA 2016 SUR BARBIE LONCHERA;4332;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;CIFUENTES CISTERNAS LUIS R.;340986;VANILLA 2016 SUR BARBIE LONCHERA;4813;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;DOLLY S.A;340913;BUBBLE 2015 SUR BARBIE MOCHILA;4874;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;INVERSIONES JULIAN LTDA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4874;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340913;BUBBLE 2015 SUR BARBIE MOCHILA;4994;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;LLANQUINAO MEDINA DORIS;340976;DESTINY 2016 SUR BARBIE MOCHILA;5036;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8127;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;WALMART CHILE S.A.;340919;MOCHIL CARR EXPRESS;8328;20;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;0,11;0,01;CARTERA URBANA INFANTIL;COMERCIAL RIADY Y CIA LTDA;340949;LILIUM PETS  BARBIE CARTERA URBANA;3705;25;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340922;RAINBOW 2015 SUR BARBIE MOCHIL;9439;25;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;COMERCIAL CHELECH S.A.;340923;SWEET 2015 SUR BARBIE ESTUCHE;1078;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;INV. Y COM. MEDINA GOIRI S.A.;340985;SWEET 2016 SUR BARBIE ESTUCHE;1458;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;VERA Y CIA LTDA;340985;SWEET 2016 SUR BARBIE ESTUCHE;1620;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;CENCOSUD SUPERMERCADOS SA;340916;DOCILE 2015 SUR BARBIE ESTUCHE;1661;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;DOLLY S.A;340920;FASHION 2015 SUR BARBIE ESTUCHE;1892;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;INV. Y COM. MEDINA GOIRI S.A.;340981;FASHION 2016 SUR BARBIE ESTUCHE;2705;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;CENCOSUD SUPERMERCADOS SA;340918;EROS 2015 SUR BARBIE LONCHERA;3328;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;SOC COM BOBERCK LTDA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4874;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;INVERSIONES JULIAN LTDA;340979;EROS 2016 SUR BARBIE LONCHERA;3789;40;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;WALMART CHILE S.A.;340913;MOCHILA BUBBLE;4994;40;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;WALMART CHILE S.A.;340923;ESTUCHE SWEET 2015;1106;60;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;WALMART CHILE S.A.;340921;ESTUCH GLAMOUR 2015;1494;60;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;0,11;0,01;ACCESORIOS ESTUCHE;CACERES TORRES ROSA;340981;FASHION 2016 SUR BARBIE ESTUCHE;3006;60;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;ACCESORIOS LONCHERA;WALMART CHILE S.A.;340918;LONCHERA EROS;3328;200;0;0
